year,date_,time,race,sex,age,wound,location,point_x,point_y,fatal
2022,2022-06-12 00:00:00+00,22:20:00,B,M,40,Head,3300 BLOCK N SMEDLEY ST,-75.15637492,40.00476148,1
2022,2022-11-01 00:00:00+00,14:14:00,B,M,35,Shoulder,100 BLOCK W APSLEY ST,-75.16279937,40.02352595,0
2017,2017-03-01 00:00:00+00,02:42:00,B,M,31,Head,2700 BLOCK Bonsall St,-75.1696636,39.99693271,1
2017,2017-12-06 00:00:00+00,19:44:00,B,M,22,Multiple,3600 BLOCK Sydenham St,-75.15403044,40.00799605,0
2017,2017-12-06 00:00:00+00,19:44:00,B,M,22,Back,3600 BLOCK Sydenham St,-75.15403044,40.00799605,0
2016,2016-03-17 00:00:00+00,,,M,,,3100 Block of N Carlisle St,-75.15434453,40.00019632,
2020,2020-07-25 00:00:00+00,04:11:00,B,M,30,Leg,2700 BLOCK N HICKS ST,-75.15669334,39.99476656,0
2020,2020-07-29 00:00:00+00,11:19:00,B,M,29,Unknown,1800 BLOCK W TIOGA ST,-75.15839508,40.00698,0
2015,2015-03-25 00:00:00+00,,,M,,,1700 Block of Blavis St,-75.15354368,40.0213148,
2015,2015-03-20 00:00:00+00,,,M,,,3000 Block of N 22nd St,-75.16641687,40.00067009,
2024,2024-05-11 00:00:00+00,22:08:00,W,M,24,Head,3700 BLOCK PULASKI AVE,-75.15468931,40.00972213,0
2024,2024-08-11 00:00:00+00,02:08:00,W,M,38,Leg,4200 BLOCK W GERMANTOWN AV,-75.15504194,40.0181843,0
2024,2024-08-11 00:00:00+00,02:08:00,B,M,30,Arm,4200 BLOCK W GERMANTOWN AV,-75.15504194,40.0181843,0
2024,2024-08-11 00:00:00+00,02:08:00,B,M,19,Leg,4200 BLOCK W GERMANTOWN AV,-75.15504194,40.0181843,0
2015,2015-03-06 00:00:00+00,,,M,,,2100 Block of W Lehigh Ave,-75.16602393,39.99538654,
2022,2022-11-01 00:00:00+00,14:14:00,B,M,18,LEGS,100 BLOCK W APSLEY ST,-75.16279937,40.02352595,0
2022,2022-01-16 00:00:00+00,14:14:00,B,M,66,Head,3700 BLOCK N BOUVIER ST,-75.15675225,40.01049943,1
2022,2022-10-12 00:00:00+00,01:50:00,B,M,48,Multiple,4900 BLOCK WAYNE AVE,-75.16645675,40.02480546,0
2022,2022-01-05 00:00:00+00,12:05:00,B,M,78,Head,1700 BLOCK W ALLEGHENY AVE,-75.15893056,40.00212559,1
2022,2022-05-15 00:00:00+00,18:12:00,B,M,22,Multiple,3500 BLOCK N 18TH ST,-75.15828771,40.00705178,0
2022,2022-05-15 00:00:00+00,18:12:00,B,F,33,Leg,3500 BLOCK N 18TH ST,-75.15828771,40.00705178,0
2017,2017-08-23 00:00:00+00,01:22:00,B,M,25,Back,1500 BLOCK BUTLER ST,-75.15256895,40.01104752,0
2017,2017-09-05 00:00:00+00,19:18:00,B,M,24,Chest,3100 BLOCK N Stillman St,-75.17160601,40.00248465,1
2017,2017-09-19 00:00:00+00,19:37:00,B,M,29,Head,3700 BLOCK N 18th St,-75.15760112,40.01014194,0
2018,2018-10-23 00:00:00+00,04:45:00,B,M,49,Leg,4400 BLOCK N Cleveland St,-75.15560987,40.02170544,0
2020,2020-10-17 00:00:00+00,05:51:00,B,M,43,Multiple,4300 BLOCK GERMANTOWN AVE,-75.15570686,40.01913538,0
2019,2019-08-14 00:00:00+00,16:30:00,W,M,26,Hand,3700 BLOCK N 15TH ST,-75.15288838,40.00950439,0
2020,2020-08-17 00:00:00+00,17:40:00,B,M,21,Leg,200 BLOCK W APSLEY ST,-75.16324872,40.02291423,0
2015,2015-12-25 00:00:00+00,00:40:00,B,M,21,Leg,2700 BLOCK N 21st St,-75.16597747,39.9954548,0
2015,2015-12-24 00:00:00+00,17:40:00,B,M,26,Multiple,5000 BLOCK Keyser St,-75.16702604,40.02607383,0
2015,2015-12-24 00:00:00+00,17:40:00,B,M,23,Arm,5000 BLOCK Keyser St,-75.16702604,40.02607383,0
2015,2015-11-06 00:00:00+00,02:15:00,B,M,21,Multiple,3500 BLOCK N 17th St,-75.15646837,40.00758748,0
2023,2023-11-08 00:00:00+00,00:30:00,B,F,24,Hip,200 BLOCK KRAMS AVE,-75.22513435,40.03070939,0
2019,2019-10-11 00:00:00+00,23:20:00,W,M,24,Foot,100 BLOCK PENSDALE ST,-75.21939404,40.02421605,0
2021,2021-02-23 00:00:00+00,17:21:00,B,M,29,Leg,6100 BLOCK RIDGE AVE,-75.21588879,40.03459398,0
2022,2022-01-28 00:00:00+00,00:51:00,W,M,40,Chest,5800 BLOCK RIDGE AVE,-75.21067407,40.02904574,0
2019,2019-06-08 00:00:00+00,03:27:00,W,M,37,Neck,600 BLOCK Walnut Ln,-75.2072447,40.02800589,0
2020,2020-12-16 00:00:00+00,20:48:00,B,M,38,Multiple,100 BLOCK SALAIGNAC ST,-75.21163422,40.02084166,0
2018,2018-08-27 00:00:00+00,22:21:00,B,M,32,Head,7700 BLOCK Matthias St,-75.23424602,40.05263236,1
2021,2021-09-22 00:00:00+00,21:00:00,B,M,19,Arm,5700 BLOCK RIDGE AVE,-75.21019588,40.02849864,0
2023,2023-06-08 00:00:00+00,22:08:00,W,M,31,Abdomen,7600 BLOCK RIDGE AVE,-75.23638922,40.05150509,0
2021,2021-08-25 00:00:00+00,08:21:00,B,M,39,Buttocks,5800 BLOCK RIDGE AVE,-75.21067407,40.02904574,0
2017,2017-01-21 00:00:00+00,02:41:00,W,M,32,Back,4300 BLOCK Boone St,-75.22031718,40.02769543,1
2022,2022-09-27 00:00:00+00,16:41:00,W,M,14,Leg,4700 BLOCK PECHIN ST,-75.22286595,40.0358044,0
2021,2021-10-22 00:00:00+00,12:12:00,B,M,26,Multiple,6800 BLOCK HENRY AVE,-75.21814662,40.04464459,0
2021,2021-10-22 00:00:00+00,12:12:00,B,M,27,Head,6800 BLOCK HENRY AVE,-75.21814662,40.04464459,0
2023,2023-11-08 00:00:00+00,00:30:00,B,M,25,Multiple,2200 BLOCK KRAMS AVE,-75.22502395,40.03056088,0
2024,2024-05-21 00:00:00+00,22:14:00,B,M,18,Chest,7900 BLOCK HENRY AVE APT G404,-75.23252023,40.05616238,1
2019,2019-06-08 00:00:00+00,20:28:00,B,M,46,Multiple,7900 BLOCK Henry Ave,-75.23252023,40.05616238,1
2022,2022-08-14 00:00:00+00,00:03:00,B,M,24,Shoulder,5800 BLOCK RIDGE AVE,-75.21067407,40.02904574,0
2022,2022-10-01 00:00:00+00,21:35:00,B,M,37,Multiple/Head,3900 BLOCK MANAYUNK AVE,-75.21269564,40.02249189,0
2022,2022-09-27 00:00:00+00,16:41:00,B,M,17,Multiple,4700 BLOCK PECHIN ST,-75.22286595,40.0358044,0
2020,2020-03-03 00:00:00+00,00:29:00,W,M,34,Leg,100 BLOCK Green St,-75.14124384,39.9609135,0
2023,2023-01-18 00:00:00+00,15:27:00,B,M,31,Chest,4800 BLOCK UMBRIA ST,-75.23287191,40.03285624,0
2022,2022-03-27 00:00:00+00,22:57:00,B,M,28,Multiple,5600 BLOCK RIDGE AVE,-75.20933882,40.02664694,1
2022,2022-09-27 00:00:00+00,16:41:00,W,M,14,Chest,4700 BLOCK PECHIN ST,-75.22286595,40.0358044,1
2019,2019-07-03 00:00:00+00,03:13:00,W,M,43,Chest,600 BLOCK Walnut Ln,-75.20597016,40.02847207,0
2024,2024-08-30 00:00:00+00,00:55:00,B,M,34,Abdomen,5800 BLOCK RIDGE AVE,-75.21067407,40.02904574,0
2018,2018-01-12 00:00:00+00,01:40:00,B,M,32,Leg,5800 BLOCK Ridge Ave,-75.21067407,40.02904574,0
2018,2018-01-26 00:00:00+00,22:00:00,W,M,47,Chest,8900 BLOCK Ridge Ave,-75.24033248,40.06881572,0
2020,2020-07-08 00:00:00+00,23:00:00,W,M,36,Back,4100 BLOCK MANAYUNK AVE 1ST FLOOR,-75.21430061,40.02492359,0
2021,2021-07-11 00:00:00+00,00:54:00,B,M,23,Multiple,100 BLOCK LEVERINGTON AVE,-75.22880088,40.03012782,1
2020,2020-02-25 00:00:00+00,20:15:00,B,M,43,Multiple,300 BLOCK Dupont St,-75.22210651,40.03139288,1
2015,2015-08-09 00:00:00+00,22:34:00,B,M,15,Leg,5800 BLOCK Ridge Ave,-75.21067407,40.02904574,0
2022,2022-01-02 00:00:00+00,18:39:00,W,M,31,Groin,400 BLOCK LEMONTE ST,-75.22616995,40.03841366,0
2022,2022-02-21 00:00:00+00,22:50:00,B,M,24,Multiple,7900 BLOCK HENRY AVE,-75.23252023,40.05616238,1
2022,2022-09-27 00:00:00+00,16:41:00,B,M,14,Ankle,4700 BLOCK PECHIN ST,-75.22286595,40.0358044,0
2018,2018-08-27 00:00:00+00,22:21:00,B,M,28,Multiple,7700 BLOCK Matthias St,-75.23424602,40.05263236,0
2024,2024-05-11 00:00:00+00,23:28:00,W,M,34,Leg,200 BLOCK ROCK ST,-75.20622959,40.021212,0
2022,2022-09-27 00:00:00+00,16:41:00,B,M,15,Leg,4700 BLOCK PECHIN ST,-75.22286595,40.0358044,0
2016,2016-08-20 00:00:00+00,19:00:00,B,M,25,Multiple,600 BLOCK N 12th St,-75.15709505,39.96479395,1
2019,2019-04-16 00:00:00+00,22:25:00,B,M,18,Multiple,600 BLOCK Franklin Pl,-75.15038931,39.96281921,0
2017,2017-10-31 00:00:00+00,15:46:00,B,M,20,Buttocks,1200 BLOCK Brown St,-75.15662384,39.96713543,0
2017,2017-08-12 00:00:00+00,11:20:00,B,M,19,Back,10th / Ogden Sts,-75.15321464,39.96795407,0
2017,2017-06-16 00:00:00+00,12:30:00,B,M,29,Leg,1200 BLOCK Wallace St,-75.15713522,39.96455258,0
2015,2015-07-17 00:00:00+00,,,M,,,700 Block of N 8th St,-75.15121557,39.9650447,
2015,2015-08-23 00:00:00+00,02:14:00,B,M,23,Hand,1300 BLOCK Parrish St,-75.15943728,39.96887602,0
2020,2020-08-20 00:00:00+00,02:30:00,B,F,18,Unknown,100 BLOCK S COLUMBUS BLVD,-75.14166308,39.94707426,0
2015,2015-08-23 00:00:00+00,02:14:00,B,M,27,Multiple,1300 BLOCK Parrish St,-75.15943728,39.96887602,0
2019,2019-10-16 00:00:00+00,21:55:00,B,F,40,Leg,600 BLOCK N 7th St,-75.14963392,39.96239469,0
2017,2017-12-28 00:00:00+00,20:54:00,B,M,39,Neck,1200 BLOCK BRANDYWINE ST APT 32,-75.15863437,39.96241891,1
2015,2015-03-07 00:00:00+00,,,M,,,200 Block of Chestnut St,-75.14439047,39.94838518,
2022,2022-10-12 00:00:00+00,06:00:00,W,M,52,Leg,800 BLOCK N 10TH ST,-75.15343681,39.96654465,0
2022,2022-10-12 00:00:00+00,06:00:00,W,M,37,Hip,800 BLOCK N 10TH ST,-75.15343681,39.96654465,0
2019,2019-12-11 00:00:00+00,12:46:00,B,M,18,Chest,800 BLOCK N 11th St,-75.15501333,39.96692894,1
2022,2022-02-03 00:00:00+00,02:08:00,B,M,30,Leg,1300 BLOCK SANSOM ST,-75.16279765,39.94994036,0
2023,2023-10-04 00:00:00+00,03:11:00,W,M,38,Head,1000 BLOCK APPLETREE ST,-75.15695628,39.95423384,1
2021,2021-11-15 00:00:00+00,01:06:00,B,M,25,Leg,200 BLOCK S 12TH ST,-75.16068833,39.94848846,0
2016,2016-05-23 00:00:00+00,21:34:00,W,M,24,Leg,400 BLOCK N 3rd St,-75.14439169,39.95830466,0
2016,2016-11-18 00:00:00+00,09:05:00,B,M,38,Multiple,1300 BLOCK Parrish St,-75.15905527,39.96880651,1
2016,2016-09-18 00:00:00+00,02:35:00,W,M,22,Arm,1200 BLOCK Walnut St,-75.16136084,39.94895262,0
2020,2020-06-09 00:00:00+00,23:58:00,B,M,57,THIGH,600 BLOCK N 8TH ST,-75.1516556,39.9629964,0
2021,2021-07-13 00:00:00+00,19:48:00,B,M,27,Multiple/Head,800 BLOCK N 10TH ST,-75.15349167,39.96629001,1
2021,2021-10-04 00:00:00+00,01:11:00,B,M,43,Multiple/Head,100 BLOCK S 11TH ST,-75.15871077,39.94978253,1
2023,2023-06-18 00:00:00+00,01:00:00,B,M,25,Leg,600 BLOCK FRANKLIN ST,-75.15059924,39.96283644,0
2020,2020-06-09 00:00:00+00,23:58:00,B,F,22,Unknown,600 BLOCK N 8TH ST,-75.1516556,39.9629964,0
2020,2020-06-09 00:00:00+00,23:58:00,B,M,27,Leg,600 BLOCK N 8TH ST,-75.1516556,39.9629964,0
2020,2020-06-09 00:00:00+00,23:58:00,B,M,24,Groin,600 BLOCK N 8TH ST,-75.1516556,39.9629964,0
2024,2024-03-06 00:00:00+00,00:54:00,B,M,45,Head,800 BLOCK N BROAD ST,-75.160032,39.96822954,0
2017,2017-09-26 00:00:00+00,00:56:00,B,M,36,back,600 BLOCK Franklin Pl,-75.15075839,39.96313359,1
2023,2023-06-18 00:00:00+00,01:00:00,B,M,31,Multiple,600 BLOCK FRANKLIN ST,-75.15059924,39.96283644,0
2018,2018-01-16 00:00:00+00,12:25:00,B,M,27,Head,800 BLOCK N 12th St,-75.15648319,39.9677154,1
2015,2015-07-17 00:00:00+00,18:59:00,W,M,35,Chest,700 BLOCK N 8th St,-75.15119788,39.96509005,0
2018,2018-03-04 00:00:00+00,02:43:00,B,M,34,Multiple,400 BLOCK N 6th St,-75.14885163,39.95832131,1
2017,2017-01-06 00:00:00+00,05:36:00,B,M,61,Leg,1200 BLOCK Fairmount Ave,-75.15746558,39.96631302,0
2017,2017-09-26 00:00:00+00,12:56:00,B,M,56,Multiple,600 BLOCK Franklin Pl,-75.15075839,39.96313359,0
2018,2018-03-04 00:00:00+00,02:43:00,B,M,30,Multiple,400 BLOCK N 6th St,-75.14885163,39.95832131,0
2017,2017-09-26 00:00:00+00,12:56:00,B,M,28,Leg,600 BLOCK Franklin Pl,-75.15075839,39.96313359,0
2015,2015-12-06 00:00:00+00,17:00:00,B,M,25,Leg,100 BLOCK N 10th St,-75.15630796,39.95357269,0
2017,2017-09-26 00:00:00+00,12:56:00,B,M,36,Back,600 BLOCK Franklin Pl,-75.15075839,39.96313359,1
2021,2021-09-08 00:00:00+00,16:20:00,B,M,16,Arm,1100 BLOCK  FAIRMOUNT AVE,-75.15609365,39.9656459,0
2021,2021-04-05 00:00:00+00,18:41:00,B,M,28,Multiple,1200 BLOCK PARRISH ST,-75.1573067,39.96837354,0
2023,2023-07-31 00:00:00+00,23:22:00,B,F,30,Hand,600 BLOCK FRANKLIN PL,-75.15030978,39.96269577,0
2019,2019-10-26 00:00:00+00,01:25:00,B,M,45,Back,1200 BLOCK Vine St,-75.15906328,39.95772167,0
2019,2019-08-05 00:00:00+00,20:43:00,B,M,23,Leg,1300 BLOCK Parrish St,-75.15812064,39.96850131,1
2020,2020-06-04 00:00:00+00,21:47:00,B,M,27,Leg,600 BLOCK FRANKLIN PL,-75.15038979,39.96279078,0
2020,2020-06-04 00:00:00+00,21:47:00,B,F,24,Multiple,600 BLOCK FRANKLIN PL,-75.15038979,39.96279078,0
2018,2018-05-14 00:00:00+00,22:42:00,B,M,54,Neck,600 BLOCK N 7th St,-75.14949114,39.96313886,0
2021,2021-11-27 00:00:00+00,14:54:00,B,M,51,Shoulder,700 BLOCK N 10TH ST,-75.1535227,39.96601181,1
2022,2022-01-10 00:00:00+00,09:25:00,B,M,19,Leg,500 BLOCK N CHRISTOPHER COLUMBUS BLVD,-75.13767455,39.95947463,0
2021,2021-11-15 00:00:00+00,20:32:00,B,M,51,Back,1000 BLOCK FILBERT ST,-75.15806192,39.95274813,0
2021,2021-05-23 00:00:00+00,23:44:00,B,M,40,Chest,200 BLOCK N COLUMBUS BLVD,-75.13989613,39.95388032,0
2022,2022-05-14 00:00:00+00,16:41:00,B,M,14,Leg,800 BLOCK N 9TH ST,-75.15162704,39.96759058,0
2023,2023-05-18 00:00:00+00,05:12:00,A,M,23,Leg,100 BLOCK S 10TH ST,-75.15733847,39.94897124,0
2023,2023-06-19 00:00:00+00,01:24:00,B,M,22,Chest,900 BLOCK RENO PL,-75.1521034,39.96646724,0
2023,2023-06-19 00:00:00+00,01:24:00,B,M,21,Back,900 BLOCK RENO PL,-75.1521034,39.96646724,0
2021,2021-08-08 00:00:00+00,18:45:00,B,M,19,ARM,400 BLOCK S 13TH ST,-75.16303293,39.94467779,0
2019,2019-07-09 00:00:00+00,00:15:00,B,M,25,Multiple,600 BLOCK CALLOWHILL ST,-75.14888492,39.95802598,1
2019,2019-05-17 00:00:00+00,20:17:00,B,M,31,Multiple,700 BLOCK Green St,-75.1512008,39.96242708,1
2023,2023-04-13 00:00:00+00,08:02:00,B,M,38,Head,CHRISTOPHER COLUMBUS & RACE ST,-75.14001576,39.95351807,0
2019,2019-05-17 00:00:00+00,20:19:00,B,F,24,Multiple,700 BLOCK Green St,-75.1512008,39.96242708,0
2021,2021-11-15 00:00:00+00,01:06:00,B,M,28,Multiple,200 BLOCK s 12TH ST,-75.16068833,39.94848846,0
2019,2019-09-22 00:00:00+00,00:45:00,B,M,20,Head,800 BLOCK N 11TH ST,-75.15490676,39.96724796,0
2015,2015-05-17 00:00:00+00,03:05:00,B,M,26,Leg,500 BLOCK Spring Garden St,-75.14666486,39.96110806,0
2021,2021-08-08 00:00:00+00,22:45:00,B,M,19,Leg,400 BLOCK S 13TH ST,-75.16303293,39.94467779,0
2022,2022-10-12 00:00:00+00,06:00:00,W,M,51,Chest,800 BLOCK N 10TH ST,-75.15343681,39.96654465,0
2019,2019-04-12 00:00:00+00,20:05:00,B,M,22,Multiple,800 BLOCK N Delaware Ave,-75.1363153,39.96246482,0
2015,2015-09-26 00:00:00+00,01:45:00,B,M,29,Leg,1000 BLOCK Sansom St,-75.15874324,39.94943179,0
2019,2019-11-20 00:00:00+00,18:34:00,B,M,21,Leg,10th & Brown St,-75.15351919,39.96624622,0
2019,2019-10-30 00:00:00+00,17:39:00,B,M,15,Chest,600 BLOCK N 13th St,-75.15839649,39.96596827,0
2019,2019-07-11 00:00:00+00,04:07:00,B,M,38,Multiple,600 BLOCK GREEN ST,-75.14807746,39.9622629,1
2019,2019-02-07 00:00:00+00,22:33:00,B,M,39,leg,600 BLOCK Green St,-75.14807746,39.9622629,0
2017,2017-09-30 00:00:00+00,01:52:00,W,M,32,Multiple,300 BLOCK N Water St,-75.14011236,39.95547779,0
2022,2022-08-20 00:00:00+00,05:36:00,W,M,52,Abdomen,100 BLOCK N 10TH ST,-75.15596641,39.95495889,0
2018,2018-03-10 00:00:00+00,05:30:00,B,M,51,Arm,200 BLOCK Lombard St,-75.14589637,39.94227085,0
2022,2022-10-30 00:00:00+00,03:22:00,B,M,37,Buttocks,600 BLOCK SPRING GARDEN ST,-75.14865265,39.96126567,0
2022,2022-10-30 00:00:00+00,03:22:00,B,M,34,Foot,600 BLOCK SPRING GARDEN ST,-75.14865265,39.96126567,0
2022,2022-10-30 00:00:00+00,03:22:00,B,F,30,Back,600 BLOCK SPRING GARDEN ST,-75.14865265,39.96126567,0
2017,2017-06-17 00:00:00+00,02:37:00,B,M,30,Multiple,700 BLOCK Arch St,-75.15314359,39.95317636,1
2022,2022-10-30 00:00:00+00,03:22:00,B,F,31,Multiple,600 BLOCK SPRING GARDEN ST,-75.14865265,39.96126567,0
2022,2022-10-30 00:00:00+00,03:22:00,B,F,30,Multiple/Head,600 BLOCK SPRING GARDEN ST,-75.14865265,39.96126567,0
2022,2022-10-30 00:00:00+00,03:22:00,B,F,26,Chest,600 BLOCK SPRING GARDEN ST,-75.14865265,39.96126567,0
2016,2016-01-01 00:00:00+00,03:08:00,B,M,26,Leg,800 BLOCK N Broad St,-75.15975707,39.96949298,0
2020,2020-08-09 00:00:00+00,04:41:00,B,M,32,Leg,1000 BLOCK ARCH ST,-75.15742182,39.95375187,0
2020,2020-07-14 00:00:00+00,00:18:00,B,M,33,Multiple/Head,800 BLOCK BROWN ST,-75.15111868,39.96553025,0
2020,2020-04-19 00:00:00+00,18:25:00,B,F,16,Stomach,800 BLOCK N 11TH ST,-75.15489806,39.96728743,0
2020,2020-02-14 00:00:00+00,18:50:00,B,M,15,Shoulder,800 BLOCK N 8th St,-75.15094311,39.96612216,0
2023,2023-06-18 00:00:00+00,01:00:00,B,F,22,Leg,600 BLOCK FRANKLIN ST,-75.15059924,39.96283644,0
2018,2018-12-17 00:00:00+00,01:30:00,B,M,20,Head,100 BLOCK Spring Garden St,-75.13954836,39.96031687,0
2015,2015-05-31 00:00:00+00,01:33:00,B,M,28,Multiple,600 BLOCK N 8th St,-75.1516556,39.9629964,0
2020,2020-08-09 00:00:00+00,20:54:00,B,M,18,Multiple,600 BLOCK N 11TH ST,-75.15582407,39.96346035,0
2021,2021-09-27 00:00:00+00,02:00:00,B,M,26,Multiple,1200 BLOCK FILBERT ST,-75.15972693,39.95293851,0
2022,2022-04-08 00:00:00+00,17:00:00,B,M,42,Multiple,1300 BLOCK RACE ST,-75.16089481,39.95604933,0
2015,2015-08-16 00:00:00+00,02:28:00,B,M,24,Back,800 BLOCK N Broad St,-75.15975707,39.96949298,0
2016,2016-07-24 00:00:00+00,11:30:00,B,M,24,Multiple,400 BLOCK NChristopher Columbus Blvd,-75.13834929,39.95732109,1
2016,2016-04-10 00:00:00+00,08:21:00,B,M,28,Multiple,600 BLOCK N12th St,-75.15706858,39.96491423,0
2021,2021-06-21 00:00:00+00,03:38:00,B,M,32,Leg,700 BLOCK GREEN ST,-75.15057765,39.96235737,0
2022,2022-05-21 00:00:00+00,21:43:00,B,M,14,Abdomen,100 BLOCK S COLUMBUS BLVD,-75.14166308,39.94707426,0
2022,2022-05-21 00:00:00+00,21:43:00,B,F,14,Foot,100 BLOCK S COLUMBUS BLVD,-75.14166308,39.94707426,0
2022,2022-05-21 00:00:00+00,21:43:00,B,F,15,Multiple,100 BLOCK S COLUMBUS BLVD,-75.14166308,39.94707426,0
2022,2022-02-07 00:00:00+00,22:25:00,A,M,21,Foot,400 BLOCK N BROAD ST,-75.1620789,39.95997547,0
2021,2021-06-09 00:00:00+00,19:00:00,B,M,30,Multiple,800 BLOCK N 10TH ST,-75.15341191,39.96682804,0
2021,2021-04-05 00:00:00+00,21:28:00,B,M,25,Multiple,300 BLOCK CHESTNUT ST,-75.14644042,39.94873154,1
2022,2022-10-12 00:00:00+00,,,M,,,800 Block of N 10th St,-75.15358618,39.96625524,
2021,2021-06-10 00:00:00+00,09:02:00,B,M,27,Leg,700 BLOCK N 7TH ST,-75.14927559,39.96416353,0
2016,2016-06-18 00:00:00+00,03:17:00,A,M,26,Leg,200 BLOCK SJuniper St,-75.1633392,39.9483623,1
2021,2021-02-21 00:00:00+00,16:44:00,B,M,35,Hip,300 BLOCK N CHRISTOPHER COLUMBUS BLVD,-75.13912249,39.95559663,0
2024,2024-03-06 00:00:00+00,00:54:00,B,M,42,Leg,800 BLOCK N BROAD ST,-75.160032,39.96822954,0
2015,2015-05-05 00:00:00+00,19:05:00,B,M,20,Foot,1200 BLOCK W Ogden St,-75.15671698,39.9686626,0
2016,2016-11-19 00:00:00+00,16:47:00,B,M,99,hand,1000 BLOCK Ogden St,-75.15349853,39.96802349,0
2021,2021-06-10 00:00:00+00,09:02:00,B,M,14,Multiple,700 BLOCK N 7TH ST,-75.14927559,39.96416353,0
2017,2017-10-14 00:00:00+00,07:26:00,B,M,38,Multiple,400 BLOCK N 3rd St,-75.14439169,39.95830466,1
2018,2018-03-24 00:00:00+00,22:43:00,W,M,46,Leg,1300 BLOCK Walnut St,-75.16232517,39.94914628,0
2021,2021-10-06 00:00:00+00,18:33:00,B,M,29,Multiple,600 BLOCK FAIRMOUNT ST,-75.14887794,39.96404839,1
2017,2017-09-26 00:00:00+00,00:56:00,B,M,28,Leg,600 BLOCK Franklin Pl,-75.15075839,39.96313359,0
2020,2020-06-09 00:00:00+00,23:58:00,B,M,24,Multiple,600 BLOCK N 8TH ST,-75.1516556,39.9629964,0
2022,2022-06-17 00:00:00+00,20:38:00,B,M,34,Leg,200 BLOCK S 13TH ST,-75.16222309,39.94838535,0
2016,2016-08-07 00:00:00+00,10:45:00,B,M,28,Multiple,500 BLOCK N6th St,-75.1488043,39.96069903,0
2022,2022-07-04 00:00:00+00,15:06:00,B,M,20,Leg,200 BLOCK MARKET ST,-75.14388184,39.94987609,0
2022,2022-08-07 00:00:00+00,22:28:00,B,M,15,Multiple,700 BLOCK N 13TH ST,-75.15808053,39.96756948,0
2023,2023-08-26 00:00:00+00,21:03:00,W,M,29,Stomach,100 BLOCK S INDEPENDENCE MALL,-75.15057669,39.95021586,1
2023,2023-01-15 00:00:00+00,04:23:00,B,M,69,Back,300 BLOCK CALLOWHILL ST,-75.14415319,39.95739135,0
2022,2022-07-10 00:00:00+00,03:47:00,A,M,41,Back,1000 BLOCK CHERRY ST,-75.15673686,39.95437602,1
2020,2020-06-03 00:00:00+00,01:21:00,B,M,42,Multiple,900 BLOCK PARRISH ST,-75.15280341,39.96722679,0
2024,2024-01-21 00:00:00+00,20:08:00,B,M,31,Multiple,200 BLOCK LOCUST ST APT 24F,-75.14503577,39.94512107,1
2020,2020-08-15 00:00:00+00,23:28:00,B,F,19,Leg,900 BLOCK BROWN ST,-75.15236555,39.96586294,0
2020,2020-08-15 00:00:00+00,23:28:00,B,F,16,Arm,900 BLOCK BROWN ST,-75.15236555,39.96586294,0
2020,2020-08-15 00:00:00+00,23:28:00,B,M,26,Leg,900 BLOCK BROWN ST,-75.15236555,39.96586294,0
2020,2020-08-15 00:00:00+00,23:28:00,B,M,21,Leg,900 BLOCK BROWN ST,-75.15236555,39.96586294,0
2020,2020-08-15 00:00:00+00,23:28:00,B,M,18,Ankle,900 BLOCK BROWN ST,-75.15236555,39.96586294,0
2020,2020-08-12 00:00:00+00,18:30:00,B,F,19,Leg,700 BLOCK N 7TH ST,-75.14927559,39.96416353,0
2020,2020-07-18 00:00:00+00,00:50:00,B,M,46,Multiple/Head,800 BLOCK N 10TH ST,-75.15348507,39.96648851,0
2020,2020-05-16 00:00:00+00,17:26:00,B,F,26,Leg,700 BLOCK N MARVINE ST,-75.15587619,39.96650874,0
2021,2021-04-22 00:00:00+00,17:25:00,B,M,20,Multiple,600 BLOCK GREEN ST,-75.14807746,39.9622629,1
2023,2023-10-08 00:00:00+00,15:35:00,B,M,31,Multiple/Head,400 BLOCK N 5TH ST,-75.1470122,39.95976057,1
2016,2016-08-07 00:00:00+00,10:45:00,B,M,33,Leg,500 BLOCK N6th St,-75.14833765,39.96124752,0
2023,2023-05-23 00:00:00+00,22:31:00,B,M,23,Multiple,800 BLOCK CHERRY ST,-75.15451536,39.95428937,0
2018,2018-05-29 00:00:00+00,14:50:00,B,M,18,Leg,700 BLOCK N 7th St,-75.14922819,39.96442135,0
2022,2022-02-21 00:00:00+00,20:53:00,B,M,28,Abdomen,400 BLOCK N FRONT ST,-75.13996335,39.95711363,0
2022,2022-09-11 00:00:00+00,,,M,,,1300 Block of Chancellor St,-75.16226233,39.94845233,
2023,2023-07-10 00:00:00+00,20:00:00,B,M,18,Multiple,1000 BLOCK BROWN ST,-75.15498466,39.96668736,1
2018,2018-04-16 00:00:00+00,19:19:00,B,M,43,Multiple,400 BLOCK N 4th St,-75.14542573,39.95916683,1
2022,2022-07-04 00:00:00+00,00:10:00,B,M,22,Back,0 BLOCK CHESTNUT ST,-75.14160993,39.94808914,0
2021,2021-02-28 00:00:00+00,00:15:00,B,M,39,Foot,800 BLOCK VINE ST,-75.1531824,39.95643578,0
2021,2021-01-14 00:00:00+00,22:13:00,B,M,20,Leg,1200 BLOCK SPRING GARDEN ST,-75.1580887,39.9617347,0
2022,2022-02-07 00:00:00+00,19:17:00,B,M,26,Multiple,200 BLOCK S JUNIPER ST,-75.16319416,39.94904393,1
